Date,Object,X_AU,Y_AU,Z_AU,VX_AU_per_day,VY_AU_per_day,VZ_AU_per_day
A.D. 2025-Oct-02 00:00:00.0000,3I/ATLAS,-0.997245242,-1.352365710,0.143625538,-0.012786743321,0.036129213183,-0.001768584809
A.D. 2025-Oct-02 06:00:00.0000,3I/ATLAS,-1.000439996,-1.343330797,0.143183114,-0.012771262018,0.036150101832,-0.001770807833
A.D. 2025-Oct-02 12:00:00.0000,3I/ATLAS,-1.003630856,-1.334290654,0.142740132,-0.012755581950,0.036171049809,-0.001773045309
A.D. 2025-Oct-02 18:00:00.0000,3I/ATLAS,-1.006817771,-1.325245267,0.142296590,-0.012739701195,0.036192055701,-0.001775297237
A.D. 2025-Oct-03 00:00:00.0000,3I/ATLAS,-1.010000690,-1.316194622,0.141852483,-0.012723617839,0.036213118049,-0.001777563614
A.D. 2025-Oct-03 06:00:00.0000,3I/ATLAS,-1.013179563,-1.307138704,0.141407807,-0.012707329974,0.036234235347,-0.001779844434
A.D. 2025-Oct-03 12:00:00.0000,3I/ATLAS,-1.016354338,-1.298077500,0.140962559,-0.012690835701,0.036255406041,-0.001782139686
A.D. 2025-Oct-03 18:00:00.0000,3I/ATLAS,-1.019524963,-1.289010997,0.140516736,-0.012674133130,0.036276628530,-0.001784449356
A.D. 2025-Oct-04 00:00:00.0000,3I/ATLAS,-1.022691387,-1.279939181,0.140070333,-0.012657220381,0.036297901165,-0.001786773425
A.D. 2025-Oct-04 06:00:00.0000,3I/ATLAS,-1.025853556,-1.270862042,0.139623348,-0.012640095587,0.036319222248,-0.001789111874
A.D. 2025-Oct-04 12:00:00.0000,3I/ATLAS,-1.029011417,-1.261779566,0.139175776,-0.012622756889,0.036340590031,-0.001791464676
A.D. 2025-Oct-04 18:00:00.0000,3I/ATLAS,-1.032164916,-1.252691743,0.138727614,-0.012605202444,0.036362002716,-0.001793831807
A.D. 2025-Oct-05 00:00:00.0000,3I/ATLAS,-1.035314000,-1.243598561,0.138278859,-0.012587430423,0.036383458451,-0.001796213233
A.D. 2025-Oct-05 06:00:00.0000,3I/ATLAS,-1.038458613,-1.234500010,0.137829507,-0.012569439012,0.036404955337,-0.001798608923
A.D. 2025-Oct-05 12:00:00.0000,3I/ATLAS,-1.041598701,-1.225396080,0.137379553,-0.012551226411,0.036426491416,-0.001801018837
A.D. 2025-Oct-05 18:00:00.0000,3I/ATLAS,-1.044734208,-1.216286762,0.136928996,-0.012532790843,0.036448064681,-0.001803442935
A.D. 2025-Oct-06 00:00:00.0000,3I/ATLAS,-1.047865077,-1.207172045,0.136477831,-0.012514130547,0.036469673068,-0.001805881170
A.D. 2025-Oct-06 06:00:00.0000,3I/ATLAS,-1.050991254,-1.198051922,0.136026054,-0.012495243786,0.036491314460,-0.001808333491
A.D. 2025-Oct-06 12:00:00.0000,3I/ATLAS,-1.054112680,-1.188926385,0.135573663,-0.012476128842,0.036512986683,-0.001810799843
A.D. 2025-Oct-06 18:00:00.0000,3I/ATLAS,-1.057229299,-1.179795427,0.135120653,-0.012456784027,0.036534687508,-0.001813280167
A.D. 2025-Oct-07 00:00:00.0000,3I/ATLAS,-1.060341053,-1.170659039,0.134667022,-0.012437207674,0.036556414652,-0.001815774396
A.D. 2025-Oct-07 06:00:00.0000,3I/ATLAS,-1.063447884,-1.161517217,0.134212765,-0.012417398148,0.036578165773,-0.001818282460
A.D. 2025-Oct-07 12:00:00.0000,3I/ATLAS,-1.066549733,-1.152369955,0.133757879,-0.012397353842,0.036599938475,-0.001820804282
A.D. 2025-Oct-07 18:00:00.0000,3I/ATLAS,-1.069646541,-1.143217247,0.133302362,-0.012377073179,0.036621730303,-0.001823339782
A.D. 2025-Oct-08 00:00:00.0000,3I/ATLAS,-1.072738249,-1.134059088,0.132846208,-0.012356554618,0.036643538747,-0.001825888872
A.D. 2025-Oct-08 06:00:00.0000,3I/ATLAS,-1.075824798,-1.124895476,0.132389416,-0.012335796651,0.036665361240,-0.001828451459
A.D. 2025-Oct-08 12:00:00.0000,3I/ATLAS,-1.078906128,-1.115726407,0.131931981,-0.012314797807,0.036687195159,-0.001831027443
A.D. 2025-Oct-08 18:00:00.0000,3I/ATLAS,-1.081982177,-1.106551878,0.131473901,-0.012293556653,0.036709037821,-0.001833616720
A.D. 2025-Oct-09 00:00:00.0000,3I/ATLAS,-1.085052886,-1.097371887,0.131015172,-0.012272071798,0.036730886488,-0.001836219179
A.D. 2025-Oct-09 06:00:00.0000,3I/ATLAS,-1.088118192,-1.088186434,0.130555790,-0.012250341892,0.036752738367,-0.001838834703
A.D. 2025-Oct-09 12:00:00.0000,3I/ATLAS,-1.091178036,-1.078995518,0.130095753,-0.012228365629,0.036774590605,-0.001841463168
A.D. 2025-Oct-09 18:00:00.0000,3I/ATLAS,-1.094232355,-1.069799139,0.129635058,-0.012206141750,0.036796440294,-0.001844104445
A.D. 2025-Oct-10 00:00:00.0000,3I/ATLAS,-1.097281086,-1.060597298,0.129173700,-0.012183669041,0.036818284470,-0.001846758398
A.D. 2025-Oct-10 06:00:00.0000,3I/ATLAS,-1.100324168,-1.051389998,0.128711678,-0.012160946342,0.036840120112,-0.001849424883
A.D. 2025-Oct-10 12:00:00.0000,3I/ATLAS,-1.103361538,-1.042177239,0.128248987,-0.012137972542,0.036861944143,-0.001852103753
A.D. 2025-Oct-10 18:00:00.0000,3I/ATLAS,-1.106393134,-1.032959027,0.127785625,-0.012114746584,0.036883753432,-0.001854794852
A.D. 2025-Oct-11 00:00:00.0000,3I/ATLAS,-1.109418891,-1.023735364,0.127321588,-0.012091267468,0.036905544792,-0.001857498016
A.D. 2025-Oct-11 06:00:00.0000,3I/ATLAS,-1.112438746,-1.014506256,0.126856875,-0.012067534249,0.036927314981,-0.001860213078
A.D. 2025-Oct-11 12:00:00.0000,3I/ATLAS,-1.115452636,-1.005271709,0.126391481,-0.012043546046,0.036949060705,-0.001862939861
A.D. 2025-Oct-11 18:00:00.0000,3I/ATLAS,-1.118460498,-0.996031728,0.125925404,-0.012019302035,0.036970778615,-0.001865678183
A.D. 2025-Oct-12 00:00:00.0000,3I/ATLAS,-1.121462266,-0.986786322,0.125458641,-0.011994801459,0.036992465311,-0.001868427853
A.D. 2025-Oct-12 06:00:00.0000,3I/ATLAS,-1.124457877,-0.977535498,0.124991189,-0.011970043627,0.037014117339,-0.001871188676
A.D. 2025-Oct-12 12:00:00.0000,3I/ATLAS,-1.127447266,-0.968279266,0.124523045,-0.011945027912,0.037035731197,-0.001873960448
A.D. 2025-Oct-12 18:00:00.0000,3I/ATLAS,-1.130430369,-0.959017636,0.124054208,-0.011919753762,0.037057303331,-0.001876742957
A.D. 2025-Oct-13 00:00:00.0000,3I/ATLAS,-1.133407122,-0.949750618,0.123584673,-0.011894220693,0.037078830139,-0.001879535987
A.D. 2025-Oct-13 06:00:00.0000,3I/ATLAS,-1.136377458,-0.940478225,0.123114439,-0.011868428296,0.037100307970,-0.001882339312
A.D. 2025-Oct-13 12:00:00.0000,3I/ATLAS,-1.139341314,-0.931200469,0.122643503,-0.011842376239,0.037121733127,-0.001885152701
A.D. 2025-Oct-13 18:00:00.0000,3I/ATLAS,-1.142298625,-0.921917363,0.122171862,-0.011816064266,0.037143101869,-0.001887975914
A.D. 2025-Oct-14 00:00:00.0000,3I/ATLAS,-1.145249325,-0.912628923,0.121699514,-0.011789492201,0.037164410408,-0.001890808704
A.D. 2025-Oct-14 06:00:00.0000,3I/ATLAS,-1.148193349,-0.903335163,0.121226457,-0.011762659951,0.037185654914,-0.001893650819
A.D. 2025-Oct-14 12:00:00.0000,3I/ATLAS,-1.151130633,-0.894036101,0.120752688,-0.011735567506,0.037206831519,-0.001896501998
A.D. 2025-Oct-14 18:00:00.0000,3I/ATLAS,-1.154061111,-0.884731754,0.120278205,-0.011708214941,0.037227936309,-0.001899361972
A.D. 2025-Oct-15 00:00:00.0000,3I/ATLAS,-1.156984719,-0.875422139,0.119803006,-0.011680602419,0.037248965338,-0.001902230466
A.D. 2025-Oct-15 06:00:00.0000,3I/ATLAS,-1.159901391,-0.866107278,0.119327089,-0.011652730192,0.037269914620,-0.001905107199
A.D. 2025-Oct-15 12:00:00.0000,3I/ATLAS,-1.162811062,-0.856787189,0.118850452,-0.011624598603,0.037290780134,-0.001907991881
A.D. 2025-Oct-15 18:00:00.0000,3I/ATLAS,-1.165713668,-0.847461895,0.118373092,-0.011596208087,0.037311557829,-0.001910884215
A.D. 2025-Oct-16 00:00:00.0000,3I/ATLAS,-1.168609145,-0.838131418,0.117895009,-0.011567559175,0.037332243622,-0.001913783898
A.D. 2025-Oct-16 06:00:00.0000,3I/ATLAS,-1.171497427,-0.828795781,0.117416200,-0.011538652493,0.037352833399,-0.001916690620
A.D. 2025-Oct-16 12:00:00.0000,3I/ATLAS,-1.174378450,-0.819455009,0.116936663,-0.011509488764,0.037373323022,-0.001919604063
A.D. 2025-Oct-16 18:00:00.0000,3I/ATLAS,-1.177252150,-0.810109128,0.116456397,-0.011480068811,0.037393708328,-0.001922523903
A.D. 2025-Oct-17 00:00:00.0000,3I/ATLAS,-1.180118463,-0.800758164,0.115975401,-0.011450393559,0.037413985132,-0.001925449809
A.D. 2025-Oct-17 06:00:00.0000,3I/ATLAS,-1.182977325,-0.791402145,0.115493672,-0.011420464032,0.037434149227,-0.001928381443
A.D. 2025-Oct-17 12:00:00.0000,3I/ATLAS,-1.185828674,-0.782041099,0.115011210,-0.011390281359,0.037454196392,-0.001931318461
A.D. 2025-Oct-17 18:00:00.0000,3I/ATLAS,-1.188672445,-0.772675057,0.114528012,-0.011359846774,0.037474122388,-0.001934260512
A.D. 2025-Oct-18 00:00:00.0000,3I/ATLAS,-1.191508576,-0.763304049,0.114044079,-0.011329161615,0.037493922965,-0.001937207239
A.D. 2025-Oct-18 06:00:00.0000,3I/ATLAS,-1.194337005,-0.753928106,0.113559408,-0.011298227330,0.037513593864,-0.001940158278
A.D. 2025-Oct-18 12:00:00.0000,3I/ATLAS,-1.197157669,-0.744547263,0.113073999,-0.011267045473,0.037533130817,-0.001943113261
A.D. 2025-Oct-18 18:00:00.0000,3I/ATLAS,-1.199970507,-0.735161552,0.112587851,-0.011235617705,0.037552529554,-0.001946071810
A.D. 2025-Oct-19 00:00:00.0000,3I/ATLAS,-1.202775458,-0.725771010,0.112100963,-0.011203945799,0.037571785801,-0.001949033545
A.D. 2025-Oct-19 06:00:00.0000,3I/ATLAS,-1.205572460,-0.716375672,0.111613334,-0.011172031638,0.037590895288,-0.001951998079
A.D. 2025-Oct-19 12:00:00.0000,3I/ATLAS,-1.208361453,-0.706975575,0.111124964,-0.011139877215,0.037609853748,-0.001954965019
A.D. 2025-Oct-19 18:00:00.0000,3I/ATLAS,-1.211142379,-0.697570758,0.110635852,-0.011107484637,0.037628656921,-0.001957933967
A.D. 2025-Oct-20 00:00:00.0000,3I/ATLAS,-1.213915176,-0.688161260,0.110145997,-0.011074856119,0.037647300560,-0.001960904519
A.D. 2025-Oct-20 06:00:00.0000,3I/ATLAS,-1.216679787,-0.678747121,0.109655399,-0.011041993990,0.037665780428,-0.001963876269
A.D. 2025-Oct-20 12:00:00.0000,3I/ATLAS,-1.219436154,-0.669328384,0.109164059,-0.011008900694,0.037684092306,-0.001966848802
A.D. 2025-Oct-20 18:00:00.0000,3I/ATLAS,-1.222184219,-0.659905089,0.108671975,-0.010975578782,0.037702231997,-0.001969821701
A.D. 2025-Oct-21 00:00:00.0000,3I/ATLAS,-1.224923924,-0.650477282,0.108179148,-0.010942030923,0.037720195325,-0.001972794545
A.D. 2025-Oct-21 06:00:00.0000,3I/ATLAS,-1.227655215,-0.641045007,0.107685578,-0.010908259894,0.037737978140,-0.001975766907
A.D. 2025-Oct-21 12:00:00.0000,3I/ATLAS,-1.230378036,-0.631608309,0.107191264,-0.010874268586,0.037755576323,-0.001978738358
A.D. 2025-Oct-21 18:00:00.0000,3I/ATLAS,-1.233092332,-0.622167234,0.106696209,-0.010840060002,0.037772985787,-0.001981708465
A.D. 2025-Oct-22 00:00:00.0000,3I/ATLAS,-1.235798048,-0.612721832,0.106200410,-0.010805637253,0.037790202482,-0.001984676790
A.D. 2025-Oct-22 06:00:00.0000,3I/ATLAS,-1.238495133,-0.603272149,0.105703870,-0.010771003565,0.037807222397,-0.001987642894
A.D. 2025-Oct-22 12:00:00.0000,3I/ATLAS,-1.241183533,-0.593818237,0.105206589,-0.010736162269,0.037824041562,-0.001990606333
A.D. 2025-Oct-22 18:00:00.0000,3I/ATLAS,-1.243863197,-0.584360146,0.104708567,-0.010701116808,0.037840656058,-0.001993566663
A.D. 2025-Oct-23 00:00:00.0000,3I/ATLAS,-1.246534074,-0.574897927,0.104209806,-0.010665870730,0.037857062010,-0.001996523437
A.D. 2025-Oct-23 06:00:00.0000,3I/ATLAS,-1.249196116,-0.565431632,0.103710306,-0.010630427690,0.037873255599,-0.001999476203
A.D. 2025-Oct-23 12:00:00.0000,3I/ATLAS,-1.251849272,-0.555961317,0.103210068,-0.010594791449,0.037889233062,-0.002002424511
A.D. 2025-Oct-23 18:00:00.0000,3I/ATLAS,-1.254493496,-0.546487034,0.102709094,-0.010558965871,0.037904990694,-0.002005367908
A.D. 2025-Oct-24 00:00:00.0000,3I/ATLAS,-1.257128740,-0.537008840,0.102207385,-0.010522954921,0.037920524854,-0.002008305940
A.D. 2025-Oct-24 06:00:00.0000,3I/ATLAS,-1.259754958,-0.527526791,0.101704942,-0.010486762665,0.037935831965,-0.002011238153
A.D. 2025-Oct-24 12:00:00.0000,3I/ATLAS,-1.262372106,-0.518040943,0.101201766,-0.010450393267,0.037950908520,-0.002014164091
A.D. 2025-Oct-24 18:00:00.0000,3I/ATLAS,-1.264980140,-0.508551356,0.100697860,-0.010413850988,0.037965751085,-0.002017083299
A.D. 2025-Oct-25 00:00:00.0000,3I/ATLAS,-1.267579018,-0.499058088,0.100193225,-0.010377140182,0.037980356300,-0.002019995321
A.D. 2025-Oct-25 06:00:00.0000,3I/ATLAS,-1.270168697,-0.489561198,0.099687863,-0.010340265296,0.037994720883,-0.002022899702
A.D. 2025-Oct-25 12:00:00.0000,3I/ATLAS,-1.272749137,-0.480060747,0.099181776,-0.010303230866,0.038008841633,-0.002025795989
A.D. 2025-Oct-25 18:00:00.0000,3I/ATLAS,-1.275320299,-0.470556798,0.098674966,-0.010266041515,0.038022715435,-0.002028683729
A.D. 2025-Oct-26 00:00:00.0000,3I/ATLAS,-1.277882145,-0.461049411,0.098167435,-0.010228701952,0.038036339258,-0.002031562470
A.D. 2025-Oct-26 06:00:00.0000,3I/ATLAS,-1.280434638,-0.451538649,0.097659186,-0.010191216965,0.038049710163,-0.002034431762
A.D. 2025-Oct-26 12:00:00.0000,3I/ATLAS,-1.282977742,-0.442024577,0.097150220,-0.010153591423,0.038062825301,-0.002037291158
A.D. 2025-Oct-26 18:00:00.0000,3I/ATLAS,-1.285511422,-0.432507258,0.096640541,-0.010115830271,0.038075681920,-0.002040140212
A.D. 2025-Oct-27 00:00:00.0000,3I/ATLAS,-1.288035646,-0.422986758,0.096130151,-0.010077938525,0.038088277364,-0.002042978482
A.D. 2025-Oct-27 06:00:00.0000,3I/ATLAS,-1.290550381,-0.413463141,0.095619052,-0.010039921272,0.038100609076,-0.002045805528
A.D. 2025-Oct-27 12:00:00.0000,3I/ATLAS,-1.293055597,-0.403936475,0.095107249,-0.010001783666,0.038112674602,-0.002048620915
A.D. 2025-Oct-27 18:00:00.0000,3I/ATLAS,-1.295551263,-0.394406826,0.094594743,-0.009963530924,0.038124471593,-0.002051424209
A.D. 2025-Oct-28 00:00:00.0000,3I/ATLAS,-1.298037353,-0.384874262,0.094081538,-0.009925168321,0.038135997803,-0.002054214984
A.D. 2025-Oct-28 06:00:00.0000,3I/ATLAS,-1.300513839,-0.375338850,0.093567637,-0.009886701191,0.038147251098,-0.002056992814
A.D. 2025-Oct-28 12:00:00.0000,3I/ATLAS,-1.302980695,-0.365800659,0.093053043,-0.009848134918,0.038158229451,-0.002059757280
A.D. 2025-Oct-28 18:00:00.0000,3I/ATLAS,-1.305437899,-0.356259759,0.092537759,-0.009809474936,0.038168930948,-0.002062507969
A.D. 2025-Oct-29 00:00:00.0000,3I/ATLAS,-1.307885426,-0.346716217,0.092021790,-0.009770726724,0.038179353787,-0.002065244471
A.D. 2025-Oct-29 06:00:00.0000,3I/ATLAS,-1.310323255,-0.337170105,0.091505138,-0.009731895804,0.038189496282,-0.002067966382
A.D. 2025-Oct-29 12:00:00.0000,3I/ATLAS,-1.312751367,-0.327621492,0.090987808,-0.009692987733,0.038199356862,-0.002070673306
A.D. 2025-Oct-29 18:00:00.0000,3I/ATLAS,-1.315169743,-0.318070450,0.090469803,-0.009654008103,0.038208934073,-0.002073364850
A.D. 2025-Oct-30 00:00:00.0000,3I/ATLAS,-1.317578366,-0.308517049,0.089951127,-0.009614962536,0.038218226581,-0.002076040629
A.D. 2025-Oct-30 06:00:00.0000,3I/ATLAS,-1.319977219,-0.298961361,0.089431784,-0.009575856679,0.038227233168,-0.002078700266
A.D. 2025-Oct-30 12:00:00.0000,3I/ATLAS,-1.322366289,-0.289403456,0.088911778,-0.009536696201,0.038235952739,-0.002081343388
A.D. 2025-Oct-30 18:00:00.0000,3I/ATLAS,-1.324745563,-0.279843408,0.088391113,-0.009497486791,0.038244384318,-0.002083969631
A.D. 2025-Oct-31 00:00:00.0000,3I/ATLAS,-1.327115029,-0.270281288,0.087869795,-0.009458234148,0.038252527049,-0.002086578639
A.D. 2025-Oct-31 06:00:00.0000,3I/ATLAS,-1.329474677,-0.260717169,0.087347826,-0.009418943983,0.038260380198,-0.002089170063
A.D. 2025-Oct-31 12:00:00.0000,3I/ATLAS,-1.331824499,-0.251151122,0.086825211,-0.009379622012,0.038267943155,-0.002091743561
A.D. 2025-Oct-31 18:00:00.0000,3I/ATLAS,-1.334164486,-0.241583222,0.086301955,-0.009340273954,0.038275215428,-0.002094298800
A.D. 2025-Nov-01 00:00:00.0000,3I/ATLAS,-1.336494634,-0.232013539,0.085778063,-0.009300905524,0.038282196648,-0.002096835455
A.D. 2025-Nov-01 06:00:00.0000,3I/ATLAS,-1.338814938,-0.222442148,0.085253539,-0.009261522432,0.038288886569,-0.002099353211
A.D. 2025-Nov-01 12:00:00.0000,3I/ATLAS,-1.341125394,-0.212869120,0.084728388,-0.009222130375,0.038295285062,-0.002101851760
A.D. 2025-Nov-01 18:00:00.0000,3I/ATLAS,-1.343426002,-0.203294529,0.084202615,-0.009182735039,0.038301392123,-0.002104330803
A.D. 2025-Nov-02 00:00:00.0000,3I/ATLAS,-1.345716762,-0.193718448,0.083676224,-0.009143342091,0.038307207865,-0.002106790051
A.D. 2025-Nov-02 06:00:00.0000,3I/ATLAS,-1.347997674,-0.184140950,0.083149222,-0.009103957174,0.038312732521,-0.002109229222
A.D. 2025-Nov-02 12:00:00.0000,3I/ATLAS,-1.350268742,-0.174562106,0.082621612,-0.009064585908,0.038317966442,-0.002111648047
A.D. 2025-Nov-02 18:00:00.0000,3I/ATLAS,-1.352529969,-0.164981991,0.082093399,-0.009025233880,0.038322910097,-0.002114046264
A.D. 2025-Nov-03 00:00:00.0000,3I/ATLAS,-1.354781361,-0.155400675,0.081564590,-0.008985906647,0.038327564071,-0.002116423620
A.D. 2025-Nov-03 06:00:00.0000,3I/ATLAS,-1.357022925,-0.145818233,0.081035189,-0.008946609726,0.038331929062,-0.002118779874
A.D. 2025-Nov-03 12:00:00.0000,3I/ATLAS,-1.359254669,-0.136234735,0.080505202,-0.008907348596,0.038336005883,-0.002121114792
A.D. 2025-Nov-03 18:00:00.0000,3I/ATLAS,-1.361476602,-0.126650254,0.079974634,-0.008868128690,0.038339795460,-0.002123428153
A.D. 2025-Nov-04 00:00:00.0000,3I/ATLAS,-1.363688737,-0.117064861,0.079443490,-0.008828955395,0.038343298827,-0.002125719744
A.D. 2025-Nov-04 06:00:00.0000,3I/ATLAS,-1.365891084,-0.107478628,0.078911776,-0.008789834045,0.038346517128,-0.002127989361
A.D. 2025-Nov-04 12:00:00.0000,3I/ATLAS,-1.368083659,-0.097891626,0.078379497,-0.008750769923,0.038349451613,-0.002130236813
A.D. 2025-Nov-04 18:00:00.0000,3I/ATLAS,-1.370266474,-0.088303926,0.077846659,-0.008711768253,0.038352103639,-0.002132461916
A.D. 2025-Nov-05 00:00:00.0000,3I/ATLAS,-1.372439548,-0.078715598,0.077313268,-0.008672834197,0.038354474662,-0.002134664499
A.D. 2025-Nov-05 06:00:00.0000,3I/ATLAS,-1.374602898,-0.069126712,0.076779329,-0.008633972857,0.038356566242,-0.002136844399
A.D. 2025-Nov-05 12:00:00.0000,3I/ATLAS,-1.376756541,-0.059537338,0.076244848,-0.008595189268,0.038358380036,-0.002139001463
A.D. 2025-Nov-05 18:00:00.0000,3I/ATLAS,-1.378900499,-0.049947545,0.075709830,-0.008556488394,0.038359917798,-0.002141135551
A.D. 2025-Nov-06 00:00:00.0000,3I/ATLAS,-1.381034793,-0.040357402,0.075174282,-0.008517875131,0.038361181376,-0.002143246528
A.D. 2025-Nov-06 06:00:00.0000,3I/ATLAS,-1.383159444,-0.030766977,0.074638209,-0.008479354299,0.038362172707,-0.002145334275
A.D. 2025-Nov-06 12:00:00.0000,3I/ATLAS,-1.385274478,-0.021176338,0.074101616,-0.008440930642,0.038362893820,-0.002147398678
A.D. 2025-Nov-06 18:00:00.0000,3I/ATLAS,-1.387379918,-0.011585552,0.073564511,-0.008402608826,0.038363346829,-0.002149439635
A.D. 2025-Nov-07 00:00:00.0000,3I/ATLAS,-1.389475791,-0.001994686,0.073026899,-0.008364393435,0.038363533932,-0.002151457055
A.D. 2025-Nov-07 06:00:00.0000,3I/ATLAS,-1.391562124,0.007596193,0.072488785,-0.008326288970,0.038363457408,-0.002153450856
A.D. 2025-Nov-07 12:00:00.0000,3I/ATLAS,-1.393638945,0.017187020,0.071950175,-0.008288299851,0.038363119614,-0.002155420964
A.D. 2025-Nov-07 18:00:00.0000,3I/ATLAS,-1.395706284,0.026777731,0.071411076,-0.008250430406,0.038362522984,-0.002157367316
A.D. 2025-Nov-08 00:00:00.0000,3I/ATLAS,-1.397764171,0.036368261,0.070871493,-0.008212684878,0.038361670023,-0.002159289860
A.D. 2025-Nov-08 06:00:00.0000,3I/ATLAS,-1.399812637,0.045958545,0.070331433,-0.008175067421,0.038360563308,-0.002161188552
A.D. 2025-Nov-08 12:00:00.0000,3I/ATLAS,-1.401851716,0.055548521,0.069790901,-0.008137582095,0.038359205481,-0.002163063356
A.D. 2025-Nov-08 18:00:00.0000,3I/ATLAS,-1.403881440,0.065138127,0.069249903,-0.008100232870,0.038357599250,-0.002164914247
A.D. 2025-Nov-09 00:00:00.0000,3I/ATLAS,-1.405901844,0.074727300,0.068708446,-0.008063023620,0.038355747385,-0.002166741210
A.D. 2025-Nov-09 06:00:00.0000,3I/ATLAS,-1.407912963,0.084315981,0.068166535,-0.008025958127,0.038353652711,-0.002168544236
A.D. 2025-Nov-09 12:00:00.0000,3I/ATLAS,-1.409914835,0.093904107,0.067624176,-0.007989040074,0.038351318113,-0.002170323327
A.D. 2025-Nov-09 18:00:00.0000,3I/ATLAS,-1.411907496,0.103491620,0.067081375,-0.007952273051,0.038348746527,-0.002172078493
A.D. 2025-Nov-10 00:00:00.0000,3I/ATLAS,-1.413890984,0.113078461,0.066538139,-0.007915660547,0.038345940939,-0.002173809752
A.D. 2025-Nov-10 06:00:00.0000,3I/ATLAS,-1.415865339,0.122664571,0.065994472,-0.007879205955,0.038342904380,-0.002175517132
A.D. 2025-Nov-10 12:00:00.0000,3I/ATLAS,-1.417830601,0.132249894,0.065450382,-0.007842912571,0.038339639930,-0.002177200667
A.D. 2025-Nov-10 18:00:00.0000,3I/ATLAS,-1.419786809,0.141834372,0.064905874,-0.007806783589,0.038336150705,-0.002178860399
A.D. 2025-Nov-11 00:00:00.0000,3I/ATLAS,-1.421734007,0.151417951,0.064360954,-0.007770822106,0.038332439863,-0.002180496381
A.D. 2025-Nov-11 06:00:00.0000,3I/ATLAS,-1.423672235,0.161000574,0.063815628,-0.007735031120,0.038328510596,-0.002182108669
A.D. 2025-Nov-11 12:00:00.0000,3I/ATLAS,-1.425601537,0.170582188,0.063269902,-0.007699413527,0.038324366130,-0.002183697331
A.D. 2025-Nov-11 18:00:00.0000,3I/ATLAS,-1.427521956,0.180162739,0.062723781,-0.007663972128,0.038320009720,-0.002185262438
A.D. 2025-Nov-12 00:00:00.0000,3I/ATLAS,-1.429433538,0.189742176,0.062177272,-0.007628709620,0.038315444649,-0.002186804070
A.D. 2025-Nov-12 06:00:00.0000,3I/ATLAS,-1.431336326,0.199320445,0.061630381,-0.007593628605,0.038310674225,-0.002188322316
A.D. 2025-Nov-12 12:00:00.0000,3I/ATLAS,-1.433230367,0.208897496,0.061083113,-0.007558731584,0.038305701777,-0.002189817268
A.D. 2025-Nov-12 18:00:00.0000,3I/ATLAS,-1.435115707,0.218473279,0.060535474,-0.007524020960,0.038300530654,-0.002191289026
A.D. 2025-Nov-13 00:00:00.0000,3I/ATLAS,-1.436992393,0.228047745,0.059987470,-0.007489499040,0.038295164223,-0.002192737697
A.D. 2025-Nov-13 06:00:00.0000,3I/ATLAS,-1.438860473,0.237620845,0.059439107,-0.007455168031,0.038289605864,-0.002194163393
A.D. 2025-Nov-13 12:00:00.0000,3I/ATLAS,-1.440719994,0.247192532,0.058890391,-0.007421030046,0.038283858970,-0.002195566232
A.D. 2025-Nov-13 18:00:00.0000,3I/ATLAS,-1.442571004,0.256762759,0.058341326,-0.007387087100,0.038277926942,-0.002196946338
A.D. 2025-Nov-14 00:00:00.0000,3I/ATLAS,-1.444413554,0.266331480,0.057791919,-0.007353341115,0.038271813189,-0.002198303841
A.D. 2025-Nov-14 06:00:00.0000,3I/ATLAS,-1.446247691,0.275898651,0.057242176,-0.007319793918,0.038265521126,-0.002199638876
A.D. 2025-Nov-14 12:00:00.0000,3I/ATLAS,-1.448073467,0.285464226,0.056692102,-0.007286447241,0.038259054170,-0.002200951581
A.D. 2025-Nov-14 18:00:00.0000,3I/ATLAS,-1.449890932,0.295028164,0.056141702,-0.007253302726,0.038252415737,-0.002202242102
A.D. 2025-Nov-15 00:00:00.0000,3I/ATLAS,-1.451700136,0.304590420,0.055590983,-0.007220361924,0.038245609242,-0.002203510588
A.D. 2025-Nov-15 06:00:00.0000,3I/ATLAS,-1.453501130,0.314150955,0.055039949,-0.007187626294,0.038238638098,-0.002204757193
A.D. 2025-Nov-15 12:00:00.0000,3I/ATLAS,-1.455293966,0.323709726,0.054488606,-0.007155097207,0.038231505711,-0.002205982074
A.D. 2025-Nov-15 18:00:00.0000,3I/ATLAS,-1.457078696,0.333266694,0.053936959,-0.007122775947,0.038224215479,-0.002207185394
A.D. 2025-Nov-16 00:00:00.0000,3I/ATLAS,-1.458855371,0.342821821,0.053385015,-0.007090663710,0.038216770789,-0.002208367320
A.D. 2025-Nov-16 06:00:00.0000,3I/ATLAS,-1.460624045,0.352375067,0.052832778,-0.007058761609,0.038209175021,-0.002209528019
A.D. 2025-Nov-16 12:00:00.0000,3I/ATLAS,-1.462384770,0.361926396,0.052280253,-0.007027070672,0.038201431537,-0.002210667667
A.D. 2025-Nov-16 18:00:00.0000,3I/ATLAS,-1.464137598,0.371475771,0.051727445,-0.006995591843,0.038193543688,-0.002211786439
A.D. 2025-Nov-17 00:00:00.0000,3I/ATLAS,-1.465882583,0.381023156,0.051174361,-0.006964325988,0.038185514805,-0.002212884515
A.D. 2025-Nov-17 06:00:00.0000,3I/ATLAS,-1.467619779,0.390568517,0.050621005,-0.006933273891,0.038177348204,-0.002213962077
